#Destpos	P7	P5	P7_pos	P5_pos
A01	1105	1215	A04	N05
B01	1106	1216	C04	P05
C01	1107	1209	E04	B05
D01	1108	1210	G04	D05
E01	1109	1211	I04	F05
F01	1110	1212	K04	H05
G01	1111	1213	M04	J05
H01	1112	1214	O04	L05
A02	1009	1119	A03	M06
B02	1010	1120	C03	O06
C02	1011	1113	E03	A06
D02	1012	1114	G03	C06
E02	1013	1115	I03	E06
F02	1014	1116	K03	G06
G02	1015	1117	M03	I06
H02	1016	1118	O03	K06
A03	1249	1359	B15	N18
B03	1250	1360	D15	P18
C03	1251	1353	F15	B18
D03	1252	1354	H15	D18
E03	1253	1355	J15	F18
F03	1254	1356	L15	H18
G03	1255	1357	N15	J18
H03	1256	1358	P15	L18
A04	1145	1255	A14	N15
B04	1146	1256	C14	P15
C04	1147	1249	E14	B15
D04	1148	1250	G14	D15
E04	1149	1251	I14	F15
F04	1150	1252	K14	H15
G04	1151	1253	M14	J15
H04	1152	1254	O14	L15
A05	1329	1055	B12	M13
B05	1330	1056	D12	O13
C05	1331	1049	F12	A13
D05	1332	1050	H12	C13
E05	1333	1051	J12	E13
F05	1334	1052	L12	G13
G05	1335	1053	N12	I13
H05	1336	1054	P12	K13
A06	1273	1383	B21	N24
B06	1274	1384	D21	P24
C06	1275	1377	F21	B24
D06	1276	1378	H21	D24
E06	1277	1379	J21	F24
F06	1278	1380	L21	H24
G06	1279	1381	N21	J24
H06	1280	1382	P21	L24
A07	1257	1367	B17	N20
B07	1258	1368	D17	P20
C07	1259	1361	F17	B20
D07	1260	1362	H17	D20
E07	1261	1363	J17	F20
F07	1262	1364	L17	H20
G07	1263	1365	N17	J20
H07	1264	1366	P17	L20
A08	1361	1087	B20	M21
B08	1362	1088	D20	O21
C08	1363	1081	F20	A21
D08	1364	1082	H20	C21
E08	1365	1083	J20	E21
F08	1366	1084	L20	G21
G08	1367	1085	N20	I21
H08	1368	1086	P20	K21
A09	1065	1175	A17	M20
B09	1066	1176	C17	O20
C09	1067	1169	E17	A20
D09	1068	1170	G17	C20
E09	1069	1171	I17	E20
F09	1070	1172	K17	G20
G09	1071	1173	M17	I20
H09	1072	1174	O17	K20
A10	1313	1039	B08	M09
B10	1314	1040	D08	O09
C10	1315	1033	F08	A09
D10	1316	1034	H08	C09
E10	1317	1035	J08	E09
F10	1318	1036	L08	G09
G10	1319	1037	N08	I09
H10	1320	1038	P08	K09
A11	1337	1063	B14	M15
B11	1338	1064	D14	O15
C11	1339	1057	F14	A15
D11	1340	1058	H14	C15
E11	1341	1059	J14	E15
F11	1342	1060	L14	G15
G11	1343	1061	N14	I15
H11	1344	1062	P14	K15
A12	1281	1007	B23	M01
B12	1282	1008	D23	O01
C12	1283	1001	F23	A01
D12	1284	1002	H23	C01
E12	1285	1003	J23	E01
F12	1286	1004	L23	G01
G12	1287	1005	N23	I01
H12	1288	1006	P23	K01
