#Destpos	P7	P5	P7_pos	P5_pos
A01	1281	1269	B23	J19
B01	1282	1270	D23	L19
C01	1283	1271	F23	N19
D01	1284	1272	H23	P19
E01	1285	1265	J23	B19
F01	1286	1266	L23	D19
G01	1287	1267	N23	F19
H01	1288	1268	P23	H19
A02	1217	1205	B07	J03
B02	1218	1206	D07	L03
C02	1219	1207	F07	N03
D02	1220	1208	H07	P03
E02	1221	1201	J07	B03
F02	1222	1202	L07	D03
G02	1223	1203	N07	F03
H02	1224	1204	P07	H03
A03	1377	1365	B24	J20
B03	1378	1366	D24	L20
C03	1379	1367	F24	N20
D03	1380	1368	H24	P20
E03	1381	1361	J24	B20
F03	1382	1362	L24	D20
G03	1383	1363	N24	F20
H03	1384	1364	P24	H20
A04	1049	1037	A13	I09
B04	1050	1038	C13	K09
C04	1051	1039	E13	M09
D04	1052	1040	G13	O09
E04	1053	1033	I13	A09
F04	1054	1034	K13	C09
G04	1055	1035	M13	E09
H04	1056	1036	O13	G09
A05	1249	1237	B15	J11
B05	1250	1238	D15	L11
C05	1251	1239	F15	N11
D05	1252	1240	H15	P11
E05	1253	1233	J15	B11
F05	1254	1234	L15	D11
G05	1255	1235	N15	F11
H05	1256	1236	P15	H11
A06	1017	1005	A05	I01
B06	1018	1006	C05	K01
C06	1019	1007	E05	M01
D06	1020	1008	G05	O01
E06	1021	1001	I05	A01
F06	1022	1002	K05	C01
G06	1023	1003	M05	E01
H06	1024	1004	O05	G01
A07	1097	1085	A02	I21
B07	1098	1086	C02	K21
C07	1099	1087	E02	M21
D07	1100	1088	G02	O21
E07	1101	1081	I02	A21
F07	1102	1082	K02	C21
G07	1103	1083	M02	E21
H07	1104	1084	O02	G21
A08	1225	1213	B09	J05
B08	1226	1214	D09	L05
C08	1227	1215	F09	N05
D08	1228	1216	H09	P05
E08	1229	1209	J09	B05
F08	1230	1210	L09	D05
G08	1231	1211	N09	F05
H08	1232	1212	P09	H05
A09	1177	1165	A22	I18
B09	1178	1166	C22	K18
C09	1179	1167	E22	M18
D09	1180	1168	G22	O18
E09	1181	1161	I22	A18
F09	1182	1162	K22	C18
G09	1183	1163	M22	E18
H09	1184	1164	O22	G18
A10	1121	1109	A08	I04
B10	1122	1110	C08	K04
C10	1123	1111	E08	M04
D10	1124	1112	G08	O04
E10	1125	1105	I08	A04
F10	1126	1106	K08	C04
G10	1127	1107	M08	E04
H10	1128	1108	O08	G04
A11	1321	1309	B10	J06
B11	1322	1310	D10	L06
C11	1323	1311	F10	N06
D11	1324	1312	H10	P06
E11	1325	1305	J10	B06
F11	1326	1306	L10	D06
G11	1327	1307	N10	F06
H11	1328	1308	P10	H06
A12	1297	1285	B04	J23
B12	1298	1286	D04	L23
C12	1299	1287	F04	N23
D12	1300	1288	H04	P23
E12	1301	1281	J04	B23
F12	1302	1282	L04	D23
G12	1303	1283	N04	F23
H12	1304	1284	P04	H23
