#Destpos	P7	P5	P7_pos	P5_pos
A01	1129	1271	A10	N19
B01	1130	1272	C10	P19
C01	1131	1265	E10	B19
D01	1132	1266	G10	D19
E01	1133	1267	I10	F19
F01	1134	1268	K10	H19
G01	1135	1269	M10	J19
H01	1136	1270	O10	L19
A02	1289	1047	B02	M11
B02	1290	1048	D02	O11
C02	1291	1041	F02	A11
D02	1292	1042	H02	C11
E02	1293	1043	J02	E11
F02	1294	1044	L02	G11
G02	1295	1045	N02	I11
H02	1296	1046	P02	K11
A03	1225	1367	B09	N20
B03	1226	1368	D09	P20
C03	1227	1361	F09	B20
D03	1228	1362	H09	D20
E03	1229	1363	J09	F20
F03	1230	1364	L09	H20
G03	1231	1365	N09	J20
H03	1232	1366	P09	L20
A04	1297	1055	B04	M13
B04	1298	1056	D04	O13
C04	1299	1049	F04	A13
D04	1300	1050	H04	C13
E04	1301	1051	J04	E13
F04	1302	1052	L04	G13
G04	1303	1053	N04	I13
H04	1304	1054	P04	K13
A05	1329	1087	B12	M21
B05	1330	1088	D12	O21
C05	1331	1081	F12	A21
D05	1332	1082	H12	C21
E05	1333	1083	J12	E21
F05	1334	1084	L12	G21
G05	1335	1085	N12	I21
H05	1336	1086	P12	K21
A06	1121	1263	A08	N17
B06	1122	1264	C08	P17
C06	1123	1257	E08	B17
D06	1124	1258	G08	D17
E06	1125	1259	I08	F17
F06	1126	1260	K08	H17
G06	1127	1261	M08	J17
H06	1128	1262	O08	L17
A07	1041	1183	A11	M22
B07	1042	1184	C11	O22
C07	1043	1177	E11	A22
D07	1044	1178	G11	C22
E07	1045	1179	I11	E22
F07	1046	1180	K11	G22
G07	1047	1181	M11	I22
H07	1048	1182	O11	K22
A08	1081	1223	A21	N07
B08	1082	1224	C21	P07
C08	1083	1217	E21	B07
D08	1084	1218	G21	D07
E08	1085	1219	I21	F07
F08	1086	1220	K21	H07
G08	1087	1221	M21	J07
H08	1088	1222	O21	L07
A09	1377	1135	B24	M10
B09	1378	1136	D24	O10
C09	1379	1129	F24	A10
D09	1380	1130	H24	C10
E09	1381	1131	J24	E10
F09	1382	1132	L24	G10
G09	1383	1133	N24	I10
H09	1384	1134	P24	K10
A10	1209	1351	B05	N16
B10	1210	1352	D05	P16
C10	1211	1345	F05	B16
D10	1212	1346	H05	D16
E10	1213	1347	J05	F16
F10	1214	1348	L05	H16
G10	1215	1349	N05	J16
H10	1216	1350	P05	L16
A11	1025	1167	A07	M18
B11	1026	1168	C07	O18
C11	1027	1161	E07	A18
D11	1028	1162	G07	C18
E11	1029	1163	I07	E18
F11	1030	1164	K07	G18
G11	1031	1165	M07	I18
H11	1032	1166	O07	K18
A12	1321	1079	B10	M19
B12	1322	1080	D10	O19
C12	1323	1073	F10	A19
D12	1324	1074	H10	C19
E12	1325	1075	J10	E19
F12	1326	1076	L10	G19
G12	1327	1077	N10	I19
H12	1328	1078	P10	K19
