#Destpos	P7	P5	P7_pos	P5_pos
A01	1361	1371	B20	F22
B01	1362	1372	D20	H22
C01	1363	1373	F20	J22
D01	1364	1374	H20	L22
E01	1365	1375	J20	N22
F01	1366	1376	L20	P22
G01	1367	1369	N20	B22
H01	1368	1370	P20	D22
A02	1289	1299	B02	F04
B02	1290	1300	D02	H04
C02	1291	1301	F02	J04
D02	1292	1302	H02	L04
E02	1293	1303	J02	N04
F02	1294	1304	L02	P04
G02	1295	1297	N02	B04
H02	1296	1298	P02	D04
A03	1065	1075	A17	E19
B03	1066	1076	C17	G19
C03	1067	1077	E17	I19
D03	1068	1078	G17	K19
E03	1069	1079	I17	M19
F03	1070	1080	K17	O19
G03	1071	1073	M17	A19
H03	1072	1074	O17	C19
A04	1057	1067	A15	E17
B04	1058	1068	C15	G17
C04	1059	1069	E15	I17
D04	1060	1070	G15	K17
E04	1061	1071	I15	M17
F04	1062	1072	K15	O17
G04	1063	1065	M15	A17
H04	1064	1066	O15	C17
A05	1193	1203	B01	F03
B05	1194	1204	D01	H03
C05	1195	1205	F01	J03
D05	1196	1206	H01	L03
E05	1197	1207	J01	N03
F05	1198	1208	L01	P03
G05	1199	1201	N01	B03
H05	1200	1202	P01	D03
A06	1041	1051	A11	E13
B06	1042	1052	C11	G13
C06	1043	1053	E11	I13
D06	1044	1054	G11	K13
E06	1045	1055	I11	M13
F06	1046	1056	K11	O13
G06	1047	1049	M11	A13
H06	1048	1050	O11	C13
A07	1313	1323	B08	F10
B07	1314	1324	D08	H10
C07	1315	1325	F08	J10
D07	1316	1326	H08	L10
E07	1317	1327	J08	N10
F07	1318	1328	L08	P10
G07	1319	1321	N08	B10
H07	1320	1322	P08	D10
A08	1297	1307	B04	F06
B08	1298	1308	D04	H06
C08	1299	1309	F04	J06
D08	1300	1310	H04	L06
E08	1301	1311	J04	N06
F08	1302	1312	L04	P06
G08	1303	1305	N04	B06
H08	1304	1306	P04	D06
A09	1345	1355	B16	F18
B09	1346	1356	D16	H18
C09	1347	1357	F16	J18
D09	1348	1358	H16	L18
E09	1349	1359	J16	N18
F09	1350	1360	L16	P18
G09	1351	1353	N16	B18
H09	1352	1354	P16	D18
A10	1209	1219	B05	F07
B10	1210	1220	D05	H07
C10	1211	1221	F05	J07
D10	1212	1222	H05	L07
E10	1213	1223	J05	N07
F10	1214	1224	L05	P07
G10	1215	1217	N05	B07
H10	1216	1218	P05	D07
A11	1337	1347	B14	F16
B11	1338	1348	D14	H16
C11	1339	1349	F14	J16
D11	1340	1350	H14	L16
E11	1341	1351	J14	N16
F11	1342	1352	L14	P16
G11	1343	1345	N14	B16
H11	1344	1346	P14	D16
A12	1273	1283	B21	F23
B12	1274	1284	D21	H23
C12	1275	1285	F21	J23
D12	1276	1286	H21	L23
E12	1277	1287	J21	N23
F12	1278	1288	L21	P23
G12	1279	1281	N21	B23
H12	1280	1282	P21	D23
