#Destpos	P7	P5	P7_pos	P5_pos
A01	1361	1043	B20	E11
B01	1362	1044	D20	G11
C01	1363	1045	F20	I11
D01	1364	1046	H20	K11
E01	1365	1047	J20	M11
F01	1366	1048	L20	O11
G01	1367	1041	N20	A11
H01	1368	1042	P20	C11
A02	1337	1019	B14	E05
B02	1338	1020	D14	G05
C02	1339	1021	F14	I05
D02	1340	1022	H14	K05
E02	1341	1023	J14	M05
F02	1342	1024	L14	O05
G02	1343	1017	N14	A05
H02	1344	1018	P14	C05
A03	1273	1339	B21	F14
B03	1274	1340	D21	H14
C03	1275	1341	F21	J14
D03	1276	1342	H21	L14
E03	1277	1343	J21	N14
F03	1278	1344	L21	P14
G03	1279	1337	N21	B14
H03	1280	1338	P21	D14
A04	1233	1299	B11	F04
B04	1234	1300	D11	H04
C04	1235	1301	F11	J04
D04	1236	1302	H11	L04
E04	1237	1303	J11	N04
F04	1238	1304	L11	P04
G04	1239	1297	N11	B04
H04	1240	1298	P11	D04
A05	1097	1163	A02	E18
B05	1098	1164	C02	G18
C05	1099	1165	E02	I18
D05	1100	1166	G02	K18
E05	1101	1167	I02	M18
F05	1102	1168	K02	O18
G05	1103	1161	M02	A18
H05	1104	1162	O02	C18
A06	1353	1035	B18	E09
B06	1354	1036	D18	G09
C06	1355	1037	F18	I09
D06	1356	1038	H18	K09
E06	1357	1039	J18	M09
F06	1358	1040	L18	O09
G06	1359	1033	N18	A09
H06	1360	1034	P18	C09
A07	1193	1259	B01	F17
B07	1194	1260	D01	H17
C07	1195	1261	F01	J17
D07	1196	1262	H01	L17
E07	1197	1263	J01	N17
F07	1198	1264	L01	P17
G07	1199	1257	N01	B17
H07	1200	1258	P01	D17
A08	1153	1219	A16	F07
B08	1154	1220	C16	H07
C08	1155	1221	E16	J07
D08	1156	1222	G16	L07
E08	1157	1223	I16	N07
F08	1158	1224	K16	P07
G08	1159	1217	M16	B07
H08	1160	1218	O16	D07
A09	1257	1323	B17	F10
B09	1258	1324	D17	H10
C09	1259	1325	F17	J10
D09	1260	1326	H17	L10
E09	1261	1327	J17	N10
F09	1262	1328	L17	P10
G09	1263	1321	N17	B10
H09	1264	1322	P17	D10
A10	1049	1115	A13	E06
B10	1050	1116	C13	G06
C10	1051	1117	E13	I06
D10	1052	1118	G13	K06
E10	1053	1119	I13	M06
F10	1054	1120	K13	O06
G10	1055	1113	M13	A06
H10	1056	1114	O13	C06
A11	1009	1075	A03	E19
B11	1010	1076	C03	G19
C11	1011	1077	E03	I19
D11	1012	1078	G03	K19
E11	1013	1079	I03	M19
F11	1014	1080	K03	O19
G11	1015	1073	M03	A19
H11	1016	1074	O03	C19
A12	1321	1003	B10	E01
B12	1322	1004	D10	G01
C12	1323	1005	F10	I01
D12	1324	1006	H10	K01
E12	1325	1007	J10	M01
F12	1326	1008	L10	O01
G12	1327	1001	N10	A01
H12	1328	1002	P10	C01
