#Destpos	P7	P5	P7_pos	P5_pos
A01	1161	1221	A18	J07
B01	1162	1222	C18	L07
C01	1163	1223	E18	N07
D01	1164	1224	G18	P07
E01	1165	1217	I18	B07
F01	1166	1218	K18	D07
G01	1167	1219	M18	F07
H01	1168	1220	O18	H07
A02	1153	1213	A16	J05
B02	1154	1214	C16	L05
C02	1155	1215	E16	N05
D02	1156	1216	G16	P05
E02	1157	1209	I16	B05
F02	1158	1210	K16	D05
G02	1159	1211	M16	F05
H02	1160	1212	O16	H05
A03	1097	1157	A02	I16
B03	1098	1158	C02	K16
C03	1099	1159	E02	M16
D03	1100	1160	G02	O16
E03	1101	1153	I02	A16
F03	1102	1154	K02	C16
G03	1103	1155	M02	E16
H03	1104	1156	O02	G16
A04	1185	1245	A24	J13
B04	1186	1246	C24	L13
C04	1187	1247	E24	N13
D04	1188	1248	G24	P13
E04	1189	1241	I24	B13
F04	1190	1242	K24	D13
G04	1191	1243	M24	F13
H04	1192	1244	O24	H13
A05	1337	1013	B14	I03
B05	1338	1014	D14	K03
C05	1339	1015	F14	M03
D05	1340	1016	H14	O03
E05	1341	1009	J14	A03
F05	1342	1010	L14	C03
G05	1343	1011	N14	E03
H05	1344	1012	P14	G03
A06	1057	1117	A15	I06
B06	1058	1118	C15	K06
C06	1059	1119	E15	M06
D06	1060	1120	G15	O06
E06	1061	1113	I15	A06
F06	1062	1114	K15	C06
G06	1063	1115	M15	E06
H06	1064	1116	O15	G06
A07	1137	1197	A12	J01
B07	1138	1198	C12	L01
C07	1139	1199	E12	N01
D07	1140	1200	G12	P01
E07	1141	1193	I12	B01
F07	1142	1194	K12	D01
G07	1143	1195	M12	F01
H07	1144	1196	O12	H01
A08	1001	1061	A01	I15
B08	1002	1062	C01	K15
C08	1003	1063	E01	M15
D08	1004	1064	G01	O15
E08	1005	1057	I01	A15
F08	1006	1058	K01	C15
G08	1007	1059	M01	E15
H08	1008	1060	O01	G15
A09	1033	1093	A09	I23
B09	1034	1094	C09	K23
C09	1035	1095	E09	M23
D09	1036	1096	G09	O23
E09	1037	1089	I09	A23
F09	1038	1090	K09	C23
G09	1039	1091	M09	E23
H09	1040	1092	O09	G23
A10	1321	1381	B10	J24
B10	1322	1382	D10	L24
C10	1323	1383	F10	N24
D10	1324	1384	H10	P24
E10	1325	1377	J10	B24
F10	1326	1378	L10	D24
G10	1327	1379	N10	F24
H10	1328	1380	P10	H24
A11	1025	1085	A07	I21
B11	1026	1086	C07	K21
C11	1027	1087	E07	M21
D11	1028	1088	G07	O21
E11	1029	1081	I07	A21
F11	1030	1082	K07	C21
G11	1031	1083	M07	E21
H11	1032	1084	O07	G21
A12	1249	1309	B15	J06
B12	1250	1310	D15	L06
C12	1251	1311	F15	N06
D12	1252	1312	H15	P06
E12	1253	1305	J15	B06
F12	1254	1306	L15	D06
G12	1255	1307	N15	F06
H12	1256	1308	P15	H06
