#Destpos	P7	P5	P7_pos	P5_pos
A01	1073	1277	A19	J21
B01	1074	1278	C19	L21
C01	1075	1279	E19	N21
D01	1076	1280	G19	P21
E01	1077	1273	I19	B21
F01	1078	1274	K19	D21
G01	1079	1275	M19	F21
H01	1080	1276	O19	H21
A02	1273	1093	B21	I23
B02	1274	1094	D21	K23
C02	1275	1095	F21	M23
D02	1276	1096	H21	O23
E02	1277	1089	J21	A23
F02	1278	1090	L21	C23
G02	1279	1091	N21	E23
H02	1280	1092	P21	G23
A03	1097	1301	A02	J04
B03	1098	1302	C02	L04
C03	1099	1303	E02	N04
D03	1100	1304	G02	P04
E03	1101	1297	I02	B04
F03	1102	1298	K02	D04
G03	1103	1299	M02	F04
H03	1104	1300	O02	H04
A04	1249	1069	B15	I17
B04	1250	1070	D15	K17
C04	1251	1071	F15	M17
D04	1252	1072	H15	O17
E04	1253	1065	J15	A17
F04	1254	1066	L15	C17
G04	1255	1067	N15	E17
H04	1256	1068	P15	G17
A05	1169	1373	A20	J22
B05	1170	1374	C20	L22
C05	1171	1375	E20	N22
D05	1172	1376	G20	P22
E05	1173	1369	I20	B22
F05	1174	1370	K20	D22
G05	1175	1371	M20	F22
H05	1176	1372	O20	H22
A06	1353	1173	B18	I20
B06	1354	1174	D18	K20
C06	1355	1175	F18	M20
D06	1356	1176	H18	O20
E06	1357	1169	J18	A20
F06	1358	1170	L18	C20
G06	1359	1171	N18	E20
H06	1360	1172	P18	G20
A07	1129	1333	A10	J12
B07	1130	1334	C10	L12
C07	1131	1335	E10	N12
D07	1132	1336	G10	P12
E07	1133	1329	I10	B12
F07	1134	1330	K10	D12
G07	1135	1331	M10	F12
H07	1136	1332	O10	H12
A08	1177	1381	A22	J24
B08	1178	1382	C22	L24
C08	1179	1383	E22	N24
D08	1180	1384	G22	P24
E08	1181	1377	I22	B24
F08	1182	1378	K22	D24
G08	1183	1379	M22	F24
H08	1184	1380	O22	H24
A09	1281	1101	B23	I02
B09	1282	1102	D23	K02
C09	1283	1103	F23	M02
D09	1284	1104	H23	O02
E09	1285	1097	J23	A02
F09	1286	1098	L23	C02
G09	1287	1099	N23	E02
H09	1288	1100	P23	G02
A10	1241	1061	B13	I15
B10	1242	1062	D13	K15
C10	1243	1063	F13	M15
D10	1244	1064	H13	O15
E10	1245	1057	J13	A15
F10	1246	1058	L13	C15
G10	1247	1059	N13	E15
H10	1248	1060	P13	G15
A11	1033	1237	A09	J11
B11	1034	1238	C09	L11
C11	1035	1239	E09	N11
D11	1036	1240	G09	P11
E11	1037	1233	I09	B11
F11	1038	1234	K09	D11
G11	1039	1235	M09	F11
H11	1040	1236	O09	H11
A12	1329	1149	B12	I14
B12	1330	1150	D12	K14
C12	1331	1151	F12	M14
D12	1332	1152	H12	O14
E12	1333	1145	J12	A14
F12	1334	1146	L12	C14
G12	1335	1147	N12	E14
H12	1336	1148	P12	G14
