#Destpos	P7	P5	P7_pos	P5_pos
A01	1313	1359	B08	N18
B01	1314	1360	D08	P18
C01	1315	1353	F08	B18
D01	1316	1354	H08	D18
E01	1317	1355	J08	F18
F01	1318	1356	L08	H18
G01	1319	1357	N08	J18
H01	1320	1358	P08	L18
A02	1353	1015	B18	M03
B02	1354	1016	D18	O03
C02	1355	1009	F18	A03
D02	1356	1010	H18	C03
E02	1357	1011	J18	E03
F02	1358	1012	L18	G03
G02	1359	1013	N18	I03
H02	1360	1014	P18	K03
A03	1361	1023	B20	M05
B03	1362	1024	D20	O05
C03	1363	1017	F20	A05
D03	1364	1018	H20	C05
E03	1365	1019	J20	E05
F03	1366	1020	L20	G05
G03	1367	1021	N20	I05
H03	1368	1022	P20	K05
A04	1105	1151	A04	M14
B04	1106	1152	C04	O14
C04	1107	1145	E04	A14
D04	1108	1146	G04	C14
E04	1109	1147	I04	E14
F04	1110	1148	K04	G14
G04	1111	1149	M04	I14
H04	1112	1150	O04	K14
A05	1225	1271	B09	N19
B05	1226	1272	D09	P19
C05	1227	1265	F09	B19
D05	1228	1266	H09	D19
E05	1229	1267	J09	F19
F05	1230	1268	L09	H19
G05	1231	1269	N09	J19
H05	1232	1270	P09	L19
A06	1097	1143	A02	M12
B06	1098	1144	C02	O12
C06	1099	1137	E02	A12
D06	1100	1138	G02	C12
E06	1101	1139	I02	E12
F06	1102	1140	K02	G12
G06	1103	1141	M02	I12
H06	1104	1142	O02	K12
A07	1273	1319	B21	N08
B07	1274	1320	D21	P08
C07	1275	1313	F21	B08
D07	1276	1314	H21	D08
E07	1277	1315	J21	F08
F07	1278	1316	L21	H08
G07	1279	1317	N21	J08
H07	1280	1318	P21	L08
A08	1129	1175	A10	M20
B08	1130	1176	C10	O20
C08	1131	1169	E10	A20
D08	1132	1170	G10	C20
E08	1133	1171	I10	E20
F08	1134	1172	K10	G20
G08	1135	1173	M10	I20
H08	1136	1174	O10	K20
A09	1177	1223	A22	N07
B09	1178	1224	C22	P07
C09	1179	1217	E22	B07
D09	1180	1218	G22	D07
E09	1181	1219	I22	F07
F09	1182	1220	K22	H07
G09	1183	1221	M22	J07
H09	1184	1222	O22	L07
A10	1249	1295	B15	N02
B10	1250	1296	D15	P02
C10	1251	1289	F15	B02
D10	1252	1290	H15	D02
E10	1253	1291	J15	F02
F10	1254	1292	L15	H02
G10	1255	1293	N15	J02
H10	1256	1294	P15	L02
A11	1049	1095	A13	M23
B11	1050	1096	C13	O23
C11	1051	1089	E13	A23
D11	1052	1090	G13	C23
E11	1053	1091	I13	E23
F11	1054	1092	K13	G23
G11	1055	1093	M13	I23
H11	1056	1094	O13	K23
A12	1009	1055	A03	M13
B12	1010	1056	C03	O13
C12	1011	1049	E03	A13
D12	1012	1050	G03	C13
E12	1013	1051	I03	E13
F12	1014	1052	K03	G13
G12	1015	1053	M03	I13
H12	1016	1054	O03	K13
