#Destpos	P7	P5	P7_pos	P5_pos
A01	1329	1005	B12	I01
B01	1330	1006	D12	K01
C01	1331	1007	F12	M01
D01	1332	1008	H12	O01
E01	1333	1001	J12	A01
F01	1334	1002	L12	C01
G01	1335	1003	N12	E01
H01	1336	1004	P12	G01
A02	1233	1293	B11	J02
B02	1234	1294	D11	L02
C02	1235	1295	F11	N02
D02	1236	1296	H11	P02
E02	1237	1289	J11	B02
F02	1238	1290	L11	D02
G02	1239	1291	N11	F02
H02	1240	1292	P11	H02
A03	1209	1269	B05	J19
B03	1210	1270	D05	L19
C03	1211	1271	F05	N19
D03	1212	1272	H05	P19
E03	1213	1265	J05	B19
F03	1214	1266	L05	D19
G03	1215	1267	N05	F19
H03	1216	1268	P05	H19
A04	1353	1029	B18	I07
B04	1354	1030	D18	K07
C04	1355	1031	F18	M07
D04	1356	1032	H18	O07
E04	1357	1025	J18	A07
F04	1358	1026	L18	C07
G04	1359	1027	N18	E07
H04	1360	1028	P18	G07
A05	1129	1189	A10	I24
B05	1130	1190	C10	K24
C05	1131	1191	E10	M24
D05	1132	1192	G10	O24
E05	1133	1185	I10	A24
F05	1134	1186	K10	C24
G05	1135	1187	M10	E24
H05	1136	1188	O10	G24
A06	1177	1237	A22	J11
B06	1178	1238	C22	L11
C06	1179	1239	E22	N11
D06	1180	1240	G22	P11
E06	1181	1233	I22	B11
F06	1182	1234	K22	D11
G06	1183	1235	M22	F11
H06	1184	1236	O22	H11
A07	1105	1165	A04	I18
B07	1106	1166	C04	K18
C07	1107	1167	E04	M18
D07	1108	1168	G04	O18
E07	1109	1161	I04	A18
F07	1110	1162	K04	C18
G07	1111	1163	M04	E18
H07	1112	1164	O04	G18
A08	1345	1021	B16	I05
B08	1346	1022	D16	K05
C08	1347	1023	F16	M05
D08	1348	1024	H16	O05
E08	1349	1017	J16	A05
F08	1350	1018	L16	C05
G08	1351	1019	N16	E05
H08	1352	1020	P16	G05
A09	1073	1133	A19	I10
B09	1074	1134	C19	K10
C09	1075	1135	E19	M10
D09	1076	1136	G19	O10
E09	1077	1129	I19	A10
F09	1078	1130	K19	C10
G09	1079	1131	M19	E10
H09	1080	1132	O19	G10
A10	1017	1077	A05	I19
B10	1018	1078	C05	K19
C10	1019	1079	E05	M19
D10	1020	1080	G05	O19
E10	1021	1073	I05	A19
F10	1022	1074	K05	C19
G10	1023	1075	M05	E19
H10	1024	1076	O05	G19
A11	1217	1277	B07	J21
B11	1218	1278	D07	L21
C11	1219	1279	F07	N21
D11	1220	1280	H07	P21
E11	1221	1273	J07	B21
F11	1222	1274	L07	D21
G11	1223	1275	N07	F21
H11	1224	1276	P07	H21
A12	1313	1373	B08	J22
B12	1314	1374	D08	L22
C12	1315	1375	F08	N22
D12	1316	1376	H08	P22
E12	1317	1369	J08	B22
F12	1318	1370	L08	D22
G12	1319	1371	N08	F22
H12	1320	1372	P08	H22
