#Destpos	P7	P5	P7_pos	P5_pos
A01	1361	1227	B20	F09
B01	1362	1228	D20	H09
C01	1363	1229	F20	J09
D01	1364	1230	H20	L09
E01	1365	1231	J20	N09
F01	1366	1232	L20	P09
G01	1367	1225	N20	B09
H01	1368	1226	P20	D09
A02	1289	1155	B02	E16
B02	1290	1156	D02	G16
C02	1291	1157	F02	I16
D02	1292	1158	H02	K16
E02	1293	1159	J02	M16
F02	1294	1160	L02	O16
G02	1295	1153	N02	A16
H02	1296	1154	P02	C16
A03	1033	1283	A09	F23
B03	1034	1284	C09	H23
C03	1035	1285	E09	J23
D03	1036	1286	G09	L23
E03	1037	1287	I09	N23
F03	1038	1288	K09	P23
G03	1039	1281	M09	B23
H03	1040	1282	O09	D23
A04	1369	1235	B22	F11
B04	1370	1236	D22	H11
C04	1371	1237	F22	J11
D04	1372	1238	H22	L11
E04	1373	1239	J22	N11
F04	1374	1240	L22	P11
G04	1375	1233	N22	B11
H04	1376	1234	P22	D11
A05	1001	1251	A01	F15
B05	1002	1252	C01	H15
C05	1003	1253	E01	J15
D05	1004	1254	G01	L15
E05	1005	1255	I01	N15
F05	1006	1256	K01	P15
G05	1007	1249	M01	B15
H05	1008	1250	O01	D15
A06	1305	1171	B06	E20
B06	1306	1172	D06	G20
C06	1307	1173	F06	I20
D06	1308	1174	H06	K20
E06	1309	1175	J06	M20
F06	1310	1176	L06	O20
G06	1311	1169	N06	A20
H06	1312	1170	P06	C20
A07	1233	1099	B11	E02
B07	1234	1100	D11	G02
C07	1235	1101	F11	I02
D07	1236	1102	H11	K02
E07	1237	1103	J11	M02
F07	1238	1104	L11	O02
G07	1239	1097	N11	A02
H07	1240	1098	P11	C02
A08	1057	1307	A15	F06
B08	1058	1308	C15	H06
C08	1059	1309	E15	J06
D08	1060	1310	G15	L06
E08	1061	1311	I15	N06
F08	1062	1312	K15	P06
G08	1063	1305	M15	B06
H08	1064	1306	O15	D06
A09	1353	1219	B18	F07
B09	1354	1220	D18	H07
C09	1355	1221	F18	J07
D09	1356	1222	H18	L07
E09	1357	1223	J18	N07
F09	1358	1224	L18	P07
G09	1359	1217	N18	B07
H09	1360	1218	P18	D07
A10	1225	1091	B09	E23
B10	1226	1092	D09	G23
C10	1227	1093	F09	I23
D10	1228	1094	H09	K23
E10	1229	1095	J09	M23
F10	1230	1096	L09	O23
G10	1231	1089	N09	A23
H10	1232	1090	P09	C23
A11	1089	1339	A23	F14
B11	1090	1340	C23	H14
C11	1091	1341	E23	J14
D11	1092	1342	G23	L14
E11	1093	1343	I23	N14
F11	1094	1344	K23	P14
G11	1095	1337	M23	B14
H11	1096	1338	O23	D14
A12	1025	1275	A07	F21
B12	1026	1276	C07	H21
C12	1027	1277	E07	J21
D12	1028	1278	G07	L21
E12	1029	1279	I07	N21
F12	1030	1280	K07	P21
G12	1031	1273	M07	B21
H12	1032	1274	O07	D21
