#Destpos	P7	P5	P7_pos	P5_pos
A01	1225	1235	B09	F11
B01	1226	1236	D09	H11
C01	1227	1237	F09	J11
D01	1228	1238	H09	L11
E01	1229	1239	J09	N11
F01	1230	1240	L09	P11
G01	1231	1233	N09	B11
H01	1232	1234	P09	D11
A02	1001	1011	A01	E03
B02	1002	1012	C01	G03
C02	1003	1013	E01	I03
D02	1004	1014	G01	K03
E02	1005	1015	I01	M03
F02	1006	1016	K01	O03
G02	1007	1009	M01	A03
H02	1008	1010	O01	C03
A03	1113	1123	A06	E08
B03	1114	1124	C06	G08
C03	1115	1125	E06	I08
D03	1116	1126	G06	K08
E03	1117	1127	I06	M08
F03	1118	1128	K06	O08
G03	1119	1121	M06	A08
H03	1120	1122	O06	C08
A04	1097	1107	A02	E04
B04	1098	1108	C02	G04
C04	1099	1109	E02	I04
D04	1100	1110	G02	K04
E04	1101	1111	I02	M04
F04	1102	1112	K02	O04
G04	1103	1105	M02	A04
H04	1104	1106	O02	C04
A05	1009	1019	A03	E05
B05	1010	1020	C03	G05
C05	1011	1021	E03	I05
D05	1012	1022	G03	K05
E05	1013	1023	I03	M05
F05	1014	1024	K03	O05
G05	1015	1017	M03	A05
H05	1016	1018	O03	C05
A06	1241	1251	B13	F15
B06	1242	1252	D13	H15
C06	1243	1253	F13	J15
D06	1244	1254	H13	L15
E06	1245	1255	J13	N15
F06	1246	1256	L13	P15
G06	1247	1249	N13	B15
H06	1248	1250	P13	D15
A07	1177	1187	A22	E24
B07	1178	1188	C22	G24
C07	1179	1189	E22	I24
D07	1180	1190	G22	K24
E07	1181	1191	I22	M24
F07	1182	1192	K22	O24
G07	1183	1185	M22	A24
H07	1184	1186	O22	C24
A08	1089	1099	A23	E02
B08	1090	1100	C23	G02
C08	1091	1101	E23	I02
D08	1092	1102	G23	K02
E08	1093	1103	I23	M02
F08	1094	1104	K23	O02
G08	1095	1097	M23	A02
H08	1096	1098	O23	C02
A09	1145	1155	A14	E16
B09	1146	1156	C14	G16
C09	1147	1157	E14	I16
D09	1148	1158	G14	K16
E09	1149	1159	I14	M16
F09	1150	1160	K14	O16
G09	1151	1153	M14	A16
H09	1152	1154	O14	C16
A10	1081	1091	A21	E23
B10	1082	1092	C21	G23
C10	1083	1093	E21	I23
D10	1084	1094	G21	K23
E10	1085	1095	I21	M23
F10	1086	1096	K21	O23
G10	1087	1089	M21	A23
H10	1088	1090	O21	C23
A11	1073	1083	A19	E21
B11	1074	1084	C19	G21
C11	1075	1085	E19	I21
D11	1076	1086	G19	K21
E11	1077	1087	I19	M21
F11	1078	1088	K19	O21
G11	1079	1081	M19	A21
H11	1080	1082	O19	C21
A12	1025	1035	A07	E09
B12	1026	1036	C07	G09
C12	1027	1037	E07	I09
D12	1028	1038	G07	K09
E12	1029	1039	I07	M09
F12	1030	1040	K07	O09
G12	1031	1033	M07	A09
H12	1032	1034	O07	C09
