#Destpos	P7	P5	P7_pos	P5_pos
A01	1129	1199	A10	N01
B01	1130	1200	C10	P01
C01	1131	1193	E10	B01
D01	1132	1194	G10	D01
E01	1133	1195	I10	F01
F01	1134	1196	K10	H01
G01	1135	1197	M10	J01
H01	1136	1198	O10	L01
A02	1153	1223	A16	N07
B02	1154	1224	C16	P07
C02	1155	1217	E16	B07
D02	1156	1218	G16	D07
E02	1157	1219	I16	F07
F02	1158	1220	K16	H07
G02	1159	1221	M16	J07
H02	1160	1222	O16	L07
A03	1329	1015	B12	M03
B03	1330	1016	D12	O03
C03	1331	1009	F12	A03
D03	1332	1010	H12	C03
E03	1333	1011	J12	E03
F03	1334	1012	L12	G03
G03	1335	1013	N12	I03
H03	1336	1014	P12	K03
A04	1201	1271	B03	N19
B04	1202	1272	D03	P19
C04	1203	1265	F03	B19
D04	1204	1266	H03	D19
E04	1205	1267	J03	F19
F04	1206	1268	L03	H19
G04	1207	1269	N03	J19
H04	1208	1270	P03	L19
A05	1089	1159	A23	M16
B05	1090	1160	C23	O16
C05	1091	1153	E23	A16
D05	1092	1154	G23	C16
E05	1093	1155	I23	E16
F05	1094	1156	K23	G16
G05	1095	1157	M23	I16
H05	1096	1158	O23	K16
A06	1097	1167	A02	M18
B06	1098	1168	C02	O18
C06	1099	1161	E02	A18
D06	1100	1162	G02	C18
E06	1101	1163	I02	E18
F06	1102	1164	K02	G18
G06	1103	1165	M02	I18
H06	1104	1166	O02	K18
A07	1249	1319	B15	N08
B07	1250	1320	D15	P08
C07	1251	1313	F15	B08
D07	1252	1314	H15	D08
E07	1253	1315	J15	F08
F07	1254	1316	L15	H08
G07	1255	1317	N15	J08
H07	1256	1318	P15	L08
A08	1177	1247	A22	N13
B08	1178	1248	C22	P13
C08	1179	1241	E22	B13
D08	1180	1242	G22	D13
E08	1181	1243	I22	F13
F08	1182	1244	K22	H13
G08	1183	1245	M22	J13
H08	1184	1246	O22	L13
A09	1073	1143	A19	M12
B09	1074	1144	C19	O12
C09	1075	1137	E19	A12
D09	1076	1138	G19	C12
E09	1077	1139	I19	E12
F09	1078	1140	K19	G12
G09	1079	1141	M19	I12
H09	1080	1142	O19	K12
A10	1033	1103	A09	M02
B10	1034	1104	C09	O02
C10	1035	1097	E09	A02
D10	1036	1098	G09	C02
E10	1037	1099	I09	E02
F10	1038	1100	K09	G02
G10	1039	1101	M09	I02
H10	1040	1102	O09	K02
A11	1225	1295	B09	N02
B11	1226	1296	D09	P02
C11	1227	1289	F09	B02
D11	1228	1290	H09	D02
E11	1229	1291	J09	F02
F11	1230	1292	L09	H02
G11	1231	1293	N09	J02
H11	1232	1294	P09	L02
A12	1121	1191	A08	M24
B12	1122	1192	C08	O24
C12	1123	1185	E08	A24
D12	1124	1186	G08	C24
E12	1125	1187	I08	E24
F12	1126	1188	K08	G24
G12	1127	1189	M08	I24
H12	1128	1190	O08	K24
