#Destpos	P7	P5	P7_pos	P5_pos
A01	1305	1251	B06	F15
B01	1306	1252	D06	H15
C01	1307	1253	F06	J15
D01	1308	1254	H06	L15
E01	1309	1255	J06	N15
F01	1310	1256	L06	P15
G01	1311	1249	N06	B15
H01	1312	1250	P06	D15
A02	1361	1307	B20	F06
B02	1362	1308	D20	H06
C02	1363	1309	F20	J06
D02	1364	1310	H20	L06
E02	1365	1311	J20	N06
F02	1366	1312	L20	P06
G02	1367	1305	N20	B06
H02	1368	1306	P20	D06
A03	1161	1107	A18	E04
B03	1162	1108	C18	G04
C03	1163	1109	E18	I04
D03	1164	1110	G18	K04
E03	1165	1111	I18	M04
F03	1166	1112	K18	O04
G03	1167	1105	M18	A04
H03	1168	1106	O18	C04
A04	1281	1227	B23	F09
B04	1282	1228	D23	H09
C04	1283	1229	F23	J09
D04	1284	1230	H23	L09
E04	1285	1231	J23	N09
F04	1286	1232	L23	P09
G04	1287	1225	N23	B09
H04	1288	1226	P23	D09
A05	1009	1339	A03	F14
B05	1010	1340	C03	H14
C05	1011	1341	E03	J14
D05	1012	1342	G03	L14
E05	1013	1343	I03	N14
F05	1014	1344	K03	P14
G05	1015	1337	M03	B14
H05	1016	1338	O03	D14
A06	1273	1219	B21	F07
B06	1274	1220	D21	H07
C06	1275	1221	F21	J07
D06	1276	1222	H21	L07
E06	1277	1223	J21	N07
F06	1278	1224	L21	P07
G06	1279	1217	N21	B07
H06	1280	1218	P21	D07
A07	1081	1027	A21	E07
B07	1082	1028	C21	G07
C07	1083	1029	E21	I07
D07	1084	1030	G21	K07
E07	1085	1031	I21	M07
F07	1086	1032	K21	O07
G07	1087	1025	M21	A07
H07	1088	1026	O21	C07
A08	1185	1131	A24	E10
B08	1186	1132	C24	G10
C08	1187	1133	E24	I10
D08	1188	1134	G24	K10
E08	1189	1135	I24	M10
F08	1190	1136	K24	O10
G08	1191	1129	M24	A10
H08	1192	1130	O24	C10
A09	1049	1379	A13	F24
B09	1050	1380	C13	H24
C09	1051	1381	E13	J24
D09	1052	1382	G13	L24
E09	1053	1383	I13	N24
F09	1054	1384	K13	P24
G09	1055	1377	M13	B24
H09	1056	1378	O13	D24
A10	1017	1347	A05	F16
B10	1018	1348	C05	H16
C10	1019	1349	E05	J16
D10	1020	1350	G05	L16
E10	1021	1351	I05	N16
F10	1022	1352	K05	P16
G10	1023	1345	M05	B16
H10	1024	1346	O05	D16
A11	1257	1203	B17	F03
B11	1258	1204	D17	H03
C11	1259	1205	F17	J03
D11	1260	1206	H17	L03
E11	1261	1207	J17	N03
F11	1262	1208	L17	P03
G11	1263	1201	N17	B03
H11	1264	1202	P17	D03
A12	1033	1363	A09	F20
B12	1034	1364	C09	H20
C12	1035	1365	E09	J20
D12	1036	1366	G09	L20
E12	1037	1367	I09	N20
F12	1038	1368	K09	P20
G12	1039	1361	M09	B20
H12	1040	1362	O09	D20
