#Destpos	P7	P5	P7_pos	P5_pos
A01	1217	1271	B07	N19
B01	1218	1272	D07	P19
C01	1219	1265	F07	B19
D01	1220	1266	H07	D19
E01	1221	1267	J07	F19
F01	1222	1268	L07	H19
G01	1223	1269	N07	J19
H01	1224	1270	P07	L19
A02	1289	1343	B02	N14
B02	1290	1344	D02	P14
C02	1291	1337	F02	B14
D02	1292	1338	H02	D14
E02	1293	1339	J02	F14
F02	1294	1340	L02	H14
G02	1295	1341	N02	J14
H02	1296	1342	P02	L14
A03	1097	1151	A02	M14
B03	1098	1152	C02	O14
C03	1099	1145	E02	A14
D03	1100	1146	G02	C14
E03	1101	1147	I02	E14
F03	1102	1148	K02	G14
G03	1103	1149	M02	I14
H03	1104	1150	O02	K14
A04	1257	1311	B17	N06
B04	1258	1312	D17	P06
C04	1259	1305	F17	B06
D04	1260	1306	H17	D06
E04	1261	1307	J17	F06
F04	1262	1308	L17	H06
G04	1263	1309	N17	J06
H04	1264	1310	P17	L06
A05	1025	1079	A07	M19
B05	1026	1080	C07	O19
C05	1027	1073	E07	A19
D05	1028	1074	G07	C19
E05	1029	1075	I07	E19
F05	1030	1076	K07	G19
G05	1031	1077	M07	I19
H05	1032	1078	O07	K19
A06	1305	1359	B06	N18
B06	1306	1360	D06	P18
C06	1307	1353	F06	B18
D06	1308	1354	H06	D18
E06	1309	1355	J06	F18
F06	1310	1356	L06	H18
G06	1311	1357	N06	J18
H06	1312	1358	P06	L18
A07	1241	1295	B13	N02
B07	1242	1296	D13	P02
C07	1243	1289	F13	B02
D07	1244	1290	H13	D02
E07	1245	1291	J13	F02
F07	1246	1292	L13	H02
G07	1247	1293	N13	J02
H07	1248	1294	P13	L02
A08	1265	1319	B19	N08
B08	1266	1320	D19	P08
C08	1267	1313	F19	B08
D08	1268	1314	H19	D08
E08	1269	1315	J19	F08
F08	1270	1316	L19	H08
G08	1271	1317	N19	J08
H08	1272	1318	P19	L08
A09	1377	1047	B24	M11
B09	1378	1048	D24	O11
C09	1379	1041	F24	A11
D09	1380	1042	H24	C11
E09	1381	1043	J24	E11
F09	1382	1044	L24	G11
G09	1383	1045	N24	I11
H09	1384	1046	P24	K11
A10	1321	1375	B10	N22
B10	1322	1376	D10	P22
C10	1323	1369	F10	B22
D10	1324	1370	H10	D22
E10	1325	1371	J10	F22
F10	1326	1372	L10	H22
G10	1327	1373	N10	J22
H10	1328	1374	P10	L22
A11	1113	1167	A06	M18
B11	1114	1168	C06	O18
C11	1115	1161	E06	A18
D11	1116	1162	G06	C18
E11	1117	1163	I06	E18
F11	1118	1164	K06	G18
G11	1119	1165	M06	I18
H11	1120	1166	O06	K18
A12	1145	1199	A14	N01
B12	1146	1200	C14	P01
C12	1147	1193	E14	B01
D12	1148	1194	G14	D01
E12	1149	1195	I14	F01
F12	1150	1196	K14	H01
G12	1151	1197	M14	J01
H12	1152	1198	O14	L01
