#Destpos	P7	P5	P7_pos	P5_pos
A01	1137	1359	A12	N18
B01	1138	1360	C12	P18
C01	1139	1353	E12	B18
D01	1140	1354	G12	D18
E01	1141	1355	I12	F18
F01	1142	1356	K12	H18
G01	1143	1357	M12	J18
H01	1144	1358	O12	L18
A02	1233	1071	B11	M17
B02	1234	1072	D11	O17
C02	1235	1065	F11	A17
D02	1236	1066	H11	C17
E02	1237	1067	J11	E17
F02	1238	1068	L11	G17
G02	1239	1069	N11	I17
H02	1240	1070	P11	K17
A03	1313	1151	B08	M14
B03	1314	1152	D08	O14
C03	1315	1145	F08	A14
D03	1316	1146	H08	C14
E03	1317	1147	J08	E14
F03	1318	1148	L08	G14
G03	1319	1149	N08	I14
H03	1320	1150	P08	K14
A04	1289	1127	B02	M08
B04	1290	1128	D02	O08
C04	1291	1121	F02	A08
D04	1292	1122	H02	C08
E04	1293	1123	J02	E08
F04	1294	1124	L02	G08
G04	1295	1125	N02	I08
H04	1296	1126	P02	K08
A05	1033	1255	A09	N15
B05	1034	1256	C09	P15
C05	1035	1249	E09	B15
D05	1036	1250	G09	D15
E05	1037	1251	I09	F15
F05	1038	1252	K09	H15
G05	1039	1253	M09	J15
H05	1040	1254	O09	L15
A06	1369	1207	B22	N03
B06	1370	1208	D22	P03
C06	1371	1201	F22	B03
D06	1372	1202	H22	D03
E06	1373	1203	J22	F03
F06	1374	1204	L22	H03
G06	1375	1205	N22	J03
H06	1376	1206	P22	L03
A07	1081	1303	A21	N04
B07	1082	1304	C21	P04
C07	1083	1297	E21	B04
D07	1084	1298	G21	D04
E07	1085	1299	I21	F04
F07	1086	1300	K21	H04
G07	1087	1301	M21	J04
H07	1088	1302	O21	L04
A08	1153	1375	A16	N22
B08	1154	1376	C16	P22
C08	1155	1369	E16	B22
D08	1156	1370	G16	D22
E08	1157	1371	I16	F22
F08	1158	1372	K16	H22
G08	1159	1373	M16	J22
H08	1160	1374	O16	L22
A09	1129	1351	A10	N16
B09	1130	1352	C10	P16
C09	1131	1345	E10	B16
D09	1132	1346	G10	D16
E09	1133	1347	I10	F16
F09	1134	1348	K10	H16
G09	1135	1349	M10	J16
H09	1136	1350	O10	L16
A10	1169	1007	A20	M01
B10	1170	1008	C20	O01
C10	1171	1001	E20	A01
D10	1172	1002	G20	C01
E10	1173	1003	I20	E01
F10	1174	1004	K20	G01
G10	1175	1005	M20	I01
H10	1176	1006	O20	K01
A11	1273	1111	B21	M04
B11	1274	1112	D21	O04
C11	1275	1105	F21	A04
D11	1276	1106	H21	C04
E11	1277	1107	J21	E04
F11	1278	1108	L21	G04
G11	1279	1109	N21	I04
H11	1280	1110	P21	K04
A12	1121	1343	A08	N14
B12	1122	1344	C08	P14
C12	1123	1337	E08	B14
D12	1124	1338	G08	D14
E12	1125	1339	I08	F14
F12	1126	1340	K08	H14
G12	1127	1341	M08	J14
H12	1128	1342	O08	L14
