#Destpos	P7	P5	P7_pos	P5_pos
A01	1337	1071	B14	M17
B01	1338	1072	D14	O17
C01	1339	1065	F14	A17
D01	1340	1066	H14	C17
E01	1341	1067	J14	E17
F01	1342	1068	L14	G17
G01	1343	1069	N14	I17
H01	1344	1070	P14	K17
A02	1009	1127	A03	M08
B02	1010	1128	C03	O08
C02	1011	1121	E03	A08
D02	1012	1122	G03	C08
E02	1013	1123	I03	E08
F02	1014	1124	K03	G08
G02	1015	1125	M03	I08
H02	1016	1126	O03	K08
A03	1097	1215	A02	N05
B03	1098	1216	C02	P05
C03	1099	1209	E02	B05
D03	1100	1210	G02	D05
E03	1101	1211	I02	F05
F03	1102	1212	K02	H05
G03	1103	1213	M02	J05
H03	1104	1214	O02	L05
A04	1353	1087	B18	M21
B04	1354	1088	D18	O21
C04	1355	1081	F18	A21
D04	1356	1082	H18	C21
E04	1357	1083	J18	E21
F04	1358	1084	L18	G21
G04	1359	1085	N18	I21
H04	1360	1086	P18	K21
A05	1313	1047	B08	M11
B05	1314	1048	D08	O11
C05	1315	1041	F08	A11
D05	1316	1042	H08	C11
E05	1317	1043	J08	E11
F05	1318	1044	L08	G11
G05	1319	1045	N08	I11
H05	1320	1046	P08	K11
A06	1129	1247	A10	N13
B06	1130	1248	C10	P13
C06	1131	1241	E10	B13
D06	1132	1242	G10	D13
E06	1133	1243	I10	F13
F06	1134	1244	K10	H13
G06	1135	1245	M10	J13
H06	1136	1246	O10	L13
A07	1025	1143	A07	M12
B07	1026	1144	C07	O12
C07	1027	1137	E07	A12
D07	1028	1138	G07	C12
E07	1029	1139	I07	E12
F07	1030	1140	K07	G12
G07	1031	1141	M07	I12
H07	1032	1142	O07	K12
A08	1121	1239	A08	N11
B08	1122	1240	C08	P11
C08	1123	1233	E08	B11
D08	1124	1234	G08	D11
E08	1125	1235	I08	F11
F08	1126	1236	K08	H11
G08	1127	1237	M08	J11
H08	1128	1238	O08	L11
A09	1345	1079	B16	M19
B09	1346	1080	D16	O19
C09	1347	1073	F16	A19
D09	1348	1074	H16	C19
E09	1349	1075	J16	E19
F09	1350	1076	L16	G19
G09	1351	1077	N16	I19
H09	1352	1078	P16	K19
A10	1377	1111	B24	M04
B10	1378	1112	D24	O04
C10	1379	1105	F24	A04
D10	1380	1106	H24	C04
E10	1381	1107	J24	E04
F10	1382	1108	L24	G04
G10	1383	1109	N24	I04
H10	1384	1110	P24	K04
A11	1105	1223	A04	N07
B11	1106	1224	C04	P07
C11	1107	1217	E04	B07
D11	1108	1218	G04	D07
E11	1109	1219	I04	F07
F11	1110	1220	K04	H07
G11	1111	1221	M04	J07
H11	1112	1222	O04	L07
A12	1305	1039	B06	M09
B12	1306	1040	D06	O09
C12	1307	1033	F06	A09
D12	1308	1034	H06	C09
E12	1309	1035	J06	E09
F12	1310	1036	L06	G09
G12	1311	1037	N06	I09
H12	1312	1038	P06	K09
