#Destpos	P7	P5	P7_pos	P5_pos
A01	1177	1149	A22	I14
B01	1178	1150	C22	K14
C01	1179	1151	E22	M14
D01	1180	1152	G22	O14
E01	1181	1145	I22	A14
F01	1182	1146	K22	C14
G01	1183	1147	M22	E14
H01	1184	1148	O22	G14
A02	1289	1261	B02	J17
B02	1290	1262	D02	L17
C02	1291	1263	F02	N17
D02	1292	1264	H02	P17
E02	1293	1257	J02	B17
F02	1294	1258	L02	D17
G02	1295	1259	N02	F17
H02	1296	1260	P02	H17
A03	1265	1237	B19	J11
B03	1266	1238	D19	L11
C03	1267	1239	F19	N11
D03	1268	1240	H19	P11
E03	1269	1233	J19	B11
F03	1270	1234	L19	D11
G03	1271	1235	N19	F11
H03	1272	1236	P19	H11
A04	1377	1349	B24	J16
B04	1378	1350	D24	L16
C04	1379	1351	F24	N16
D04	1380	1352	H24	P16
E04	1381	1345	J24	B16
F04	1382	1346	L24	D16
G04	1383	1347	N24	F16
H04	1384	1348	P24	H16
A05	1353	1325	B18	J10
B05	1354	1326	D18	L10
C05	1355	1327	F18	N10
D05	1356	1328	H18	P10
E05	1357	1321	J18	B10
F05	1358	1322	L18	D10
G05	1359	1323	N18	F10
H05	1360	1324	P18	H10
A06	1305	1277	B06	J21
B06	1306	1278	D06	L21
C06	1307	1279	F06	N21
D06	1308	1280	H06	P21
E06	1309	1273	J06	B21
F06	1310	1274	L06	D21
G06	1311	1275	N06	F21
H06	1312	1276	P06	H21
A07	1329	1301	B12	J04
B07	1330	1302	D12	L04
C07	1331	1303	F12	N04
D07	1332	1304	H12	P04
E07	1333	1297	J12	B04
F07	1334	1298	L12	D04
G07	1335	1299	N12	F04
H07	1336	1300	P12	H04
A08	1185	1157	A24	I16
B08	1186	1158	C24	K16
C08	1187	1159	E24	M16
D08	1188	1160	G24	O16
E08	1189	1153	I24	A16
F08	1190	1154	K24	C16
G08	1191	1155	M24	E16
H08	1192	1156	O24	G16
A09	1257	1229	B17	J09
B09	1258	1230	D17	L09
C09	1259	1231	F17	N09
D09	1260	1232	H17	P09
E09	1261	1225	J17	B09
F09	1262	1226	L17	D09
G09	1263	1227	N17	F09
H09	1264	1228	P17	H09
A10	1009	1365	A03	J20
B10	1010	1366	C03	L20
C10	1011	1367	E03	N20
D10	1012	1368	G03	P20
E10	1013	1361	I03	B20
F10	1014	1362	K03	D20
G10	1015	1363	M03	F20
H10	1016	1364	O03	H20
A11	1321	1293	B10	J02
B11	1322	1294	D10	L02
C11	1323	1295	F10	N02
D11	1324	1296	H10	P02
E11	1325	1289	J10	B02
F11	1326	1290	L10	D02
G11	1327	1291	N10	F02
H11	1328	1292	P10	H02
A12	1129	1101	A10	I02
B12	1130	1102	C10	K02
C12	1131	1103	E10	M02
D12	1132	1104	G10	O02
E12	1133	1097	I10	A02
F12	1134	1098	K10	C02
G12	1135	1099	M10	E02
H12	1136	1100	O10	G02
