#Destpos	P7	P5	P7_pos	P5_pos
A01	1289	1189	B02	I24
B01	1290	1190	D02	K24
C01	1291	1191	F02	M24
D01	1292	1192	H02	O24
E01	1293	1185	J02	A24
F01	1294	1186	L02	C24
G01	1295	1187	N02	E24
H01	1296	1188	P02	G24
A02	1257	1157	B17	I16
B02	1258	1158	D17	K16
C02	1259	1159	F17	M16
D02	1260	1160	H17	O16
E02	1261	1153	J17	A16
F02	1262	1154	L17	C16
G02	1263	1155	N17	E16
H02	1264	1156	P17	G16
A03	1201	1101	B03	I02
B03	1202	1102	D03	K02
C03	1203	1103	F03	M02
D03	1204	1104	H03	O02
E03	1205	1097	J03	A02
F03	1206	1098	L03	C02
G03	1207	1099	N03	E02
H03	1208	1100	P03	G02
A04	1329	1229	B12	J09
B04	1330	1230	D12	L09
C04	1331	1231	F12	N09
D04	1332	1232	H12	P09
E04	1333	1225	J12	B09
F04	1334	1226	L12	D09
G04	1335	1227	N12	F09
H04	1336	1228	P12	H09
A05	1281	1181	B23	I22
B05	1282	1182	D23	K22
C05	1283	1183	F23	M22
D05	1284	1184	H23	O22
E05	1285	1177	J23	A22
F05	1286	1178	L23	C22
G05	1287	1179	N23	E22
H05	1288	1180	P23	G22
A06	1113	1013	A06	I03
B06	1114	1014	C06	K03
C06	1115	1015	E06	M03
D06	1116	1016	G06	O03
E06	1117	1009	I06	A03
F06	1118	1010	K06	C03
G06	1119	1011	M06	E03
H06	1120	1012	O06	G03
A07	1337	1237	B14	J11
B07	1338	1238	D14	L11
C07	1339	1239	F14	N11
D07	1340	1240	H14	P11
E07	1341	1233	J14	B11
F07	1342	1234	L14	D11
G07	1343	1235	N14	F11
H07	1344	1236	P14	H11
A08	1041	1325	A11	J10
B08	1042	1326	C11	L10
C08	1043	1327	E11	N10
D08	1044	1328	G11	P10
E08	1045	1321	I11	B10
F08	1046	1322	K11	D10
G08	1047	1323	M11	F10
H08	1048	1324	O11	H10
A09	1129	1029	A10	I07
B09	1130	1030	C10	K07
C09	1131	1031	E10	M07
D09	1132	1032	G10	O07
E09	1133	1025	I10	A07
F09	1134	1026	K10	C07
G09	1135	1027	M10	E07
H09	1136	1028	O10	G07
A10	1017	1301	A05	J04
B10	1018	1302	C05	L04
C10	1019	1303	E05	N04
D10	1020	1304	G05	P04
E10	1021	1297	I05	B04
F10	1022	1298	K05	D04
G10	1023	1299	M05	F04
H10	1024	1300	O05	H04
A11	1321	1221	B10	J07
B11	1322	1222	D10	L07
C11	1323	1223	F10	N07
D11	1324	1224	H10	P07
E11	1325	1217	J10	B07
F11	1326	1218	L10	D07
G11	1327	1219	N10	F07
H11	1328	1220	P10	H07
A12	1065	1349	A17	J16
B12	1066	1350	C17	L16
C12	1067	1351	E17	N16
D12	1068	1352	G17	P16
E12	1069	1345	I17	B16
F12	1070	1346	K17	D16
G12	1071	1347	M17	F16
H12	1072	1348	O17	H16
