#Destpos	P7	P5	P7_pos	P5_pos
A01	1377	1061	B24	I15
B01	1378	1062	D24	K15
C01	1379	1063	F24	M15
D01	1380	1064	H24	O15
E01	1381	1057	J24	A15
F01	1382	1058	L24	C15
G01	1383	1059	N24	E15
H01	1384	1060	P24	G15
A02	1009	1077	A03	I19
B02	1010	1078	C03	K19
C02	1011	1079	E03	M19
D02	1012	1080	G03	O19
E02	1013	1073	I03	A19
F02	1014	1074	K03	C19
G02	1015	1075	M03	E19
H02	1016	1076	O03	G19
A03	1001	1069	A01	I17
B03	1002	1070	C01	K17
C03	1003	1071	E01	M17
D03	1004	1072	G01	O17
E03	1005	1065	I01	A17
F03	1006	1066	K01	C17
G03	1007	1067	M01	E17
H03	1008	1068	O01	G17
A04	1185	1253	A24	J15
B04	1186	1254	C24	L15
C04	1187	1255	E24	N15
D04	1188	1256	G24	P15
E04	1189	1249	I24	B15
F04	1190	1250	K24	D15
G04	1191	1251	M24	F15
H04	1192	1252	O24	H15
A05	1297	1365	B04	J20
B05	1298	1366	D04	L20
C05	1299	1367	F04	N20
D05	1300	1368	H04	P20
E05	1301	1361	J04	B20
F05	1302	1362	L04	D20
G05	1303	1363	N04	F20
H05	1304	1364	P04	H20
A06	1169	1237	A20	J11
B06	1170	1238	C20	L11
C06	1171	1239	E20	N11
D06	1172	1240	G20	P11
E06	1173	1233	I20	B11
F06	1174	1234	K20	D11
G06	1175	1235	M20	F11
H06	1176	1236	O20	H11
A07	1193	1261	B01	J17
B07	1194	1262	D01	L17
C07	1195	1263	F01	N17
D07	1196	1264	H01	P17
E07	1197	1257	J01	B17
F07	1198	1258	L01	D17
G07	1199	1259	N01	F17
H07	1200	1260	P01	H17
A08	1065	1133	A17	I10
B08	1066	1134	C17	K10
C08	1067	1135	E17	M10
D08	1068	1136	G17	O10
E08	1069	1129	I17	A10
F08	1070	1130	K17	C10
G08	1071	1131	M17	E10
H08	1072	1132	O17	G10
A09	1073	1141	A19	I12
B09	1074	1142	C19	K12
C09	1075	1143	E19	M12
D09	1076	1144	G19	O12
E09	1077	1137	I19	A12
F09	1078	1138	K19	C12
G09	1079	1139	M19	E12
H09	1080	1140	O19	G12
A10	1041	1109	A11	I04
B10	1042	1110	C11	K04
C10	1043	1111	E11	M04
D10	1044	1112	G11	O04
E10	1045	1105	I11	A04
F10	1046	1106	K11	C04
G10	1047	1107	M11	E04
H10	1048	1108	O11	G04
A11	1209	1277	B05	J21
B11	1210	1278	D05	L21
C11	1211	1279	F05	N21
D11	1212	1280	H05	P21
E11	1213	1273	J05	B21
F11	1214	1274	L05	D21
G11	1215	1275	N05	F21
H11	1216	1276	P05	H21
A12	1337	1021	B14	I05
B12	1338	1022	D14	K05
C12	1339	1023	F14	M05
D12	1340	1024	H14	O05
E12	1341	1017	J14	A05
F12	1342	1018	L14	C05
G12	1343	1019	N14	E05
H12	1344	1020	P14	G05
