#Destpos	P7	P5	P7_pos	P5_pos
A01	1153	1157	A16	I16
B01	1154	1158	C16	K16
C01	1155	1159	E16	M16
D01	1156	1160	G16	O16
E01	1157	1153	I16	A16
F01	1158	1154	K16	C16
G01	1159	1155	M16	E16
H01	1160	1156	O16	G16
A02	1177	1181	A22	I22
B02	1178	1182	C22	K22
C02	1179	1183	E22	M22
D02	1180	1184	G22	O22
E02	1181	1177	I22	A22
F02	1182	1178	K22	C22
G02	1183	1179	M22	E22
H02	1184	1180	O22	G22
A03	1321	1325	B10	J10
B03	1322	1326	D10	L10
C03	1323	1327	F10	N10
D03	1324	1328	H10	P10
E03	1325	1321	J10	B10
F03	1326	1322	L10	D10
G03	1327	1323	N10	F10
H03	1328	1324	P10	H10
A04	1185	1189	A24	I24
B04	1186	1190	C24	K24
C04	1187	1191	E24	M24
D04	1188	1192	G24	O24
E04	1189	1185	I24	A24
F04	1190	1186	K24	C24
G04	1191	1187	M24	E24
H04	1192	1188	O24	G24
A05	1233	1237	B11	J11
B05	1234	1238	D11	L11
C05	1235	1239	F11	N11
D05	1236	1240	H11	P11
E05	1237	1233	J11	B11
F05	1238	1234	L11	D11
G05	1239	1235	N11	F11
H05	1240	1236	P11	H11
A06	1025	1029	A07	I07
B06	1026	1030	C07	K07
C06	1027	1031	E07	M07
D06	1028	1032	G07	O07
E06	1029	1025	I07	A07
F06	1030	1026	K07	C07
G06	1031	1027	M07	E07
H06	1032	1028	O07	G07
A07	1217	1221	B07	J07
B07	1218	1222	D07	L07
C07	1219	1223	F07	N07
D07	1220	1224	H07	P07
E07	1221	1217	J07	B07
F07	1222	1218	L07	D07
G07	1223	1219	N07	F07
H07	1224	1220	P07	H07
A08	1313	1317	B08	J08
B08	1314	1318	D08	L08
C08	1315	1319	F08	N08
D08	1316	1320	H08	P08
E08	1317	1313	J08	B08
F08	1318	1314	L08	D08
G08	1319	1315	N08	F08
H08	1320	1316	P08	H08
A09	1257	1261	B17	J17
B09	1258	1262	D17	L17
C09	1259	1263	F17	N17
D09	1260	1264	H17	P17
E09	1261	1257	J17	B17
F09	1262	1258	L17	D17
G09	1263	1259	N17	F17
H09	1264	1260	P17	H17
A10	1353	1357	B18	J18
B10	1354	1358	D18	L18
C10	1355	1359	F18	N18
D10	1356	1360	H18	P18
E10	1357	1353	J18	B18
F10	1358	1354	L18	D18
G10	1359	1355	N18	F18
H10	1360	1356	P18	H18
A11	1289	1293	B02	J02
B11	1290	1294	D02	L02
C11	1291	1295	F02	N02
D11	1292	1296	H02	P02
E11	1293	1289	J02	B02
F11	1294	1290	L02	D02
G11	1295	1291	N02	F02
H11	1296	1292	P02	H02
A12	1193	1197	B01	J01
B12	1194	1198	D01	L01
C12	1195	1199	F01	N01
D12	1196	1200	H01	P01
E12	1197	1193	J01	B01
F12	1198	1194	L01	D01
G12	1199	1195	N01	F01
H12	1200	1196	P01	H01
