#Destpos	P7	P5	P7_pos	P5_pos
A01	1185	1107	A24	E04
B01	1186	1108	C24	G04
C01	1187	1109	E24	I04
D01	1188	1110	G24	K04
E01	1189	1111	I24	M04
F01	1190	1112	K24	O04
G01	1191	1105	M24	A04
H01	1192	1106	O24	C04
A02	1209	1131	B05	E10
B02	1210	1132	D05	G10
C02	1211	1133	F05	I10
D02	1212	1134	H05	K10
E02	1213	1135	J05	M10
F02	1214	1136	L05	O10
G02	1215	1129	N05	A10
H02	1216	1130	P05	C10
A03	1241	1163	B13	E18
B03	1242	1164	D13	G18
C03	1243	1165	F13	I18
D03	1244	1166	H13	K18
E03	1245	1167	J13	M18
F03	1246	1168	L13	O18
G03	1247	1161	N13	A18
H03	1248	1162	P13	C18
A04	1065	1371	A17	F22
B04	1066	1372	C17	H22
C04	1067	1373	E17	J22
D04	1068	1374	G17	L22
E04	1069	1375	I17	N22
F04	1070	1376	K17	P22
G04	1071	1369	M17	B22
H04	1072	1370	O17	D22
A05	1345	1267	B16	F19
B05	1346	1268	D16	H19
C05	1347	1269	F16	J19
D05	1348	1270	H16	L19
E05	1349	1271	J16	N19
F05	1350	1272	L16	P19
G05	1351	1265	N16	B19
H05	1352	1266	P16	D19
A06	1169	1091	A20	E23
B06	1170	1092	C20	G23
C06	1171	1093	E20	I23
D06	1172	1094	G20	K23
E06	1173	1095	I20	M23
F06	1174	1096	K20	O23
G06	1175	1089	M20	A23
H06	1176	1090	O20	C23
A07	1305	1227	B06	F09
B07	1306	1228	D06	H09
C07	1307	1229	F06	J09
D07	1308	1230	H06	L09
E07	1309	1231	J06	N09
F07	1310	1232	L06	P09
G07	1311	1225	N06	B09
H07	1312	1226	P06	D09
A08	1329	1251	B12	F15
B08	1330	1252	D12	H15
C08	1331	1253	F12	J15
D08	1332	1254	H12	L15
E08	1333	1255	J12	N15
F08	1334	1256	L12	P15
G08	1335	1249	N12	B15
H08	1336	1250	P12	D15
A09	1145	1067	A14	E17
B09	1146	1068	C14	G17
C09	1147	1069	E14	I17
D09	1148	1070	G14	K17
E09	1149	1071	I14	M17
F09	1150	1072	K14	O17
G09	1151	1065	M14	A17
H09	1152	1066	O14	C17
A10	1081	1003	A21	E01
B10	1082	1004	C21	G01
C10	1083	1005	E21	I01
D10	1084	1006	G21	K01
E10	1085	1007	I21	M01
F10	1086	1008	K21	O01
G10	1087	1001	M21	A01
H10	1088	1002	O21	C01
A11	1177	1099	A22	E02
B11	1178	1100	C22	G02
C11	1179	1101	E22	I02
D11	1180	1102	G22	K02
E11	1181	1103	I22	M02
F11	1182	1104	K22	O02
G11	1183	1097	M22	A02
H11	1184	1098	O22	C02
A12	1105	1027	A04	E07
B12	1106	1028	C04	G07
C12	1107	1029	E04	I07
D12	1108	1030	G04	K07
E12	1109	1031	I04	M07
F12	1110	1032	K04	O07
G12	1111	1025	M04	A07
H12	1112	1026	O04	C07
