#Destpos	P7	P5	P7_pos	P5_pos
A01	1289	1085	B02	I21
B01	1290	1086	D02	K21
C01	1291	1087	F02	M21
D01	1292	1088	H02	O21
E01	1293	1081	J02	A21
F01	1294	1082	L02	C21
G01	1295	1083	N02	E21
H01	1296	1084	P02	G21
A02	1169	1349	A20	J16
B02	1170	1350	C20	L16
C02	1171	1351	E20	N16
D02	1172	1352	G20	P16
E02	1173	1345	I20	B16
F02	1174	1346	K20	D16
G02	1175	1347	M20	F16
H02	1176	1348	O20	H16
A03	1153	1333	A16	J12
B03	1154	1334	C16	L12
C03	1155	1335	E16	N12
D03	1156	1336	G16	P12
E03	1157	1329	I16	B12
F03	1158	1330	K16	D12
G03	1159	1331	M16	F12
H03	1160	1332	O16	H12
A04	1017	1197	A05	J01
B04	1018	1198	C05	L01
C04	1019	1199	E05	N01
D04	1020	1200	G05	P01
E04	1021	1193	I05	B01
F04	1022	1194	K05	D01
G04	1023	1195	M05	F01
H04	1024	1196	O05	H01
A05	1193	1373	B01	J22
B05	1194	1374	D01	L22
C05	1195	1375	F01	N22
D05	1196	1376	H01	P22
E05	1197	1369	J01	B22
F05	1198	1370	L01	D22
G05	1199	1371	N01	F22
H05	1200	1372	P01	H22
A06	1041	1221	A11	J07
B06	1042	1222	C11	L07
C06	1043	1223	E11	N07
D06	1044	1224	G11	P07
E06	1045	1217	I11	B07
F06	1046	1218	K11	D07
G06	1047	1219	M11	F07
H06	1048	1220	O11	H07
A07	1305	1101	B06	I02
B07	1306	1102	D06	K02
C07	1307	1103	F06	M02
D07	1308	1104	H06	O02
E07	1309	1097	J06	A02
F07	1310	1098	L06	C02
G07	1311	1099	N06	E02
H07	1312	1100	P06	G02
A08	1137	1317	A12	J08
B08	1138	1318	C12	L08
C08	1139	1319	E12	N08
D08	1140	1320	G12	P08
E08	1141	1313	I12	B08
F08	1142	1314	K12	D08
G08	1143	1315	M12	F08
H08	1144	1316	O12	H08
A09	1129	1309	A10	J06
B09	1130	1310	C10	L06
C09	1131	1311	E10	N06
D09	1132	1312	G10	P06
E09	1133	1305	I10	B06
F09	1134	1306	K10	D06
G09	1135	1307	M10	F06
H09	1136	1308	O10	H06
A10	1281	1077	B23	I19
B10	1282	1078	D23	K19
C10	1283	1079	F23	M19
D10	1284	1080	H23	O19
E10	1285	1073	J23	A19
F10	1286	1074	L23	C19
G10	1287	1075	N23	E19
H10	1288	1076	P23	G19
A11	1001	1181	A01	I22
B11	1002	1182	C01	K22
C11	1003	1183	E01	M22
D11	1004	1184	G01	O22
E11	1005	1177	I01	A22
F11	1006	1178	K01	C22
G11	1007	1179	M01	E22
H11	1008	1180	O01	G22
A12	1257	1053	B17	I13
B12	1258	1054	D17	K13
C12	1259	1055	F17	M13
D12	1260	1056	H17	O13
E12	1261	1049	J17	A13
F12	1262	1050	L17	C13
G12	1263	1051	N17	E13
H12	1264	1052	P17	G13
