#Destpos	P7	P5	P7_pos	P5_pos
A01	1281	1135	B23	M10
B01	1282	1136	D23	O10
C01	1283	1129	F23	A10
D01	1284	1130	H23	C10
E01	1285	1131	J23	E10
F01	1286	1132	L23	G10
G01	1287	1133	N23	I10
H01	1288	1134	P23	K10
A02	1377	1231	B24	N09
B02	1378	1232	D24	P09
C02	1379	1225	F24	B09
D02	1380	1226	H24	D09
E02	1381	1227	J24	F09
F02	1382	1228	L24	H09
G02	1383	1229	N24	J09
H02	1384	1230	P24	L09
A03	1265	1119	B19	M06
B03	1266	1120	D19	O06
C03	1267	1113	F19	A06
D03	1268	1114	H19	C06
E03	1269	1115	J19	E06
F03	1270	1116	L19	G06
G03	1271	1117	N19	I06
H03	1272	1118	P19	K06
A04	1089	1327	A23	N10
B04	1090	1328	C23	P10
C04	1091	1321	E23	B10
D04	1092	1322	G23	D10
E04	1093	1323	I23	F10
F04	1094	1324	K23	H10
G04	1095	1325	M23	J10
H04	1096	1326	O23	L10
A05	1209	1063	B05	M15
B05	1210	1064	D05	O15
C05	1211	1057	F05	A15
D05	1212	1058	H05	C15
E05	1213	1059	J05	E15
F05	1214	1060	L05	G15
G05	1215	1061	N05	I15
H05	1216	1062	P05	K15
A06	1241	1095	B13	M23
B06	1242	1096	D13	O23
C06	1243	1089	F13	A23
D06	1244	1090	H13	C23
E06	1245	1091	J13	E23
F06	1246	1092	L13	G23
G06	1247	1093	N13	I23
H06	1248	1094	P13	K23
A07	1329	1183	B12	M22
B07	1330	1184	D12	O22
C07	1331	1177	F12	A22
D07	1332	1178	H12	C22
E07	1333	1179	J12	E22
F07	1334	1180	L12	G22
G07	1335	1181	N12	I22
H07	1336	1182	P12	K22
A08	1145	1383	A14	N24
B08	1146	1384	C14	P24
C08	1147	1377	E14	B24
D08	1148	1378	G14	D24
E08	1149	1379	I14	F24
F08	1150	1380	K14	H24
G08	1151	1381	M14	J24
H08	1152	1382	O14	L24
A09	1217	1071	B07	M17
B09	1218	1072	D07	O17
C09	1219	1065	F07	A17
D09	1220	1066	H07	C17
E09	1221	1067	J07	E17
F09	1222	1068	L07	G17
G09	1223	1069	N07	I17
H09	1224	1070	P07	K17
A10	1361	1215	B20	N05
B10	1362	1216	D20	P05
C10	1363	1209	F20	B05
D10	1364	1210	H20	D05
E10	1365	1211	J20	F05
F10	1366	1212	L20	H05
G10	1367	1213	N20	J05
H10	1368	1214	P20	L05
A11	1017	1255	A05	N15
B11	1018	1256	C05	P15
C11	1019	1249	E05	B15
D11	1020	1250	G05	D15
E11	1021	1251	I05	F15
F11	1022	1252	K05	H15
G11	1023	1253	M05	J15
H11	1024	1254	O05	L15
A12	1201	1055	B03	M13
B12	1202	1056	D03	O13
C12	1203	1049	F03	A13
D12	1204	1050	H03	C13
E12	1205	1051	J03	E13
F12	1206	1052	L03	G13
G12	1207	1053	N03	I13
H12	1208	1054	P03	K13
