#Destpos	P7	P5	P7_pos	P5_pos
A01	1121	1323	A08	F10
B01	1122	1324	C08	H10
C01	1123	1325	E08	J10
D01	1124	1326	G08	L10
E01	1125	1327	I08	N10
F01	1126	1328	K08	P10
G01	1127	1321	M08	B10
H01	1128	1322	O08	D10
A02	1201	1019	B03	E05
B02	1202	1020	D03	G05
C02	1203	1021	F03	I05
D02	1204	1022	H03	K05
E02	1205	1023	J03	M05
F02	1206	1024	L03	O05
G02	1207	1017	N03	A05
H02	1208	1018	P03	C05
A03	1049	1251	A13	F15
B03	1050	1252	C13	H15
C03	1051	1253	E13	J15
D03	1052	1254	G13	L15
E03	1053	1255	I13	N15
F03	1054	1256	K13	P15
G03	1055	1249	M13	B15
H03	1056	1250	O13	D15
A04	1065	1267	A17	F19
B04	1066	1268	C17	H19
C04	1067	1269	E17	J19
D04	1068	1270	G17	L19
E04	1069	1271	I17	N19
F04	1070	1272	K17	P19
G04	1071	1265	M17	B19
H04	1072	1266	O17	D19
A05	1137	1339	A12	F14
B05	1138	1340	C12	H14
C05	1139	1341	E12	J14
D05	1140	1342	G12	L14
E05	1141	1343	I12	N14
F05	1142	1344	K12	P14
G05	1143	1337	M12	B14
H05	1144	1338	O12	D14
A06	1033	1235	A09	F11
B06	1034	1236	C09	H11
C06	1035	1237	E09	J11
D06	1036	1238	G09	L11
E06	1037	1239	I09	N11
F06	1038	1240	K09	P11
G06	1039	1233	M09	B11
H06	1040	1234	O09	D11
A07	1057	1259	A15	F17
B07	1058	1260	C15	H17
C07	1059	1261	E15	J17
D07	1060	1262	G15	L17
E07	1061	1263	I15	N17
F07	1062	1264	K15	P17
G07	1063	1257	M15	B17
H07	1064	1258	O15	D17
A08	1009	1211	A03	F05
B08	1010	1212	C03	H05
C08	1011	1213	E03	J05
D08	1012	1214	G03	L05
E08	1013	1215	I03	N05
F08	1014	1216	K03	P05
G08	1015	1209	M03	B05
H08	1016	1210	O03	D05
A09	1073	1275	A19	F21
B09	1074	1276	C19	H21
C09	1075	1277	E19	J21
D09	1076	1278	G19	L21
E09	1077	1279	I19	N21
F09	1078	1280	K19	P21
G09	1079	1273	M19	B21
H09	1080	1274	O19	D21
A10	1281	1099	B23	E02
B10	1282	1100	D23	G02
C10	1283	1101	F23	I02
D10	1284	1102	H23	K02
E10	1285	1103	J23	M02
F10	1286	1104	L23	O02
G10	1287	1097	N23	A02
H10	1288	1098	P23	C02
A11	1025	1227	A07	F09
B11	1026	1228	C07	H09
C11	1027	1229	E07	J09
D11	1028	1230	G07	L09
E11	1029	1231	I07	N09
F11	1030	1232	K07	P09
G11	1031	1225	M07	B09
H11	1032	1226	O07	D09
A12	1305	1123	B06	E08
B12	1306	1124	D06	G08
C12	1307	1125	F06	I08
D12	1308	1126	H06	K08
E12	1309	1127	J06	M08
F12	1310	1128	L06	O08
G12	1311	1121	N06	A08
H12	1312	1122	P06	C08
