#Destpos	P7	P5	P7_pos	P5_pos
A01	1249	1005	B15	I01
B01	1250	1006	D15	K01
C01	1251	1007	F15	M01
D01	1252	1008	H15	O01
E01	1253	1001	J15	A01
F01	1254	1002	L15	C01
G01	1255	1003	N15	E01
H01	1256	1004	P15	G01
A02	1241	1381	B13	J24
B02	1242	1382	D13	L24
C02	1243	1383	F13	N24
D02	1244	1384	H13	P24
E02	1245	1377	J13	B24
F02	1246	1378	L13	D24
G02	1247	1379	N13	F24
H02	1248	1380	P13	H24
A03	1233	1373	B11	J22
B03	1234	1374	D11	L22
C03	1235	1375	F11	N22
D03	1236	1376	H11	P22
E03	1237	1369	J11	B22
F03	1238	1370	L11	D22
G03	1239	1371	N11	F22
H03	1240	1372	P11	H22
A04	1257	1013	B17	I03
B04	1258	1014	D17	K03
C04	1259	1015	F17	M03
D04	1260	1016	H17	O03
E04	1261	1009	J17	A03
F04	1262	1010	L17	C03
G04	1263	1011	N17	E03
H04	1264	1012	P17	G03
A05	1297	1053	B04	I13
B05	1298	1054	D04	K13
C05	1299	1055	F04	M13
D05	1300	1056	H04	O13
E05	1301	1049	J04	A13
F05	1302	1050	L04	C13
G05	1303	1051	N04	E13
H05	1304	1052	P04	G13
A06	1289	1045	B02	I11
B06	1290	1046	D02	K11
C06	1291	1047	F02	M11
D06	1292	1048	H02	O11
E06	1293	1041	J02	A11
F06	1294	1042	L02	C11
G06	1295	1043	N02	E11
H06	1296	1044	P02	G11
A07	1097	1237	A02	J11
B07	1098	1238	C02	L11
C07	1099	1239	E02	N11
D07	1100	1240	G02	P11
E07	1101	1233	I02	B11
F07	1102	1234	K02	D11
G07	1103	1235	M02	F11
H07	1104	1236	O02	H11
A08	1105	1245	A04	J13
B08	1106	1246	C04	L13
C08	1107	1247	E04	N13
D08	1108	1248	G04	P13
E08	1109	1241	I04	B13
F08	1110	1242	K04	D13
G08	1111	1243	M04	F13
H08	1112	1244	O04	H13
A09	1041	1181	A11	I22
B09	1042	1182	C11	K22
C09	1043	1183	E11	M22
D09	1044	1184	G11	O22
E09	1045	1177	I11	A22
F09	1046	1178	K11	C22
G09	1047	1179	M11	E22
H09	1048	1180	O11	G22
A10	1001	1141	A01	I12
B10	1002	1142	C01	K12
C10	1003	1143	E01	M12
D10	1004	1144	G01	O12
E10	1005	1137	I01	A12
F10	1006	1138	K01	C12
G10	1007	1139	M01	E12
H10	1008	1140	O01	G12
A11	1033	1173	A09	I20
B11	1034	1174	C09	K20
C11	1035	1175	E09	M20
D11	1036	1176	G09	O20
E11	1037	1169	I09	A20
F11	1038	1170	K09	C20
G11	1039	1171	M09	E20
H11	1040	1172	O09	G20
A12	1345	1101	B16	I02
B12	1346	1102	D16	K02
C12	1347	1103	F16	M02
D12	1348	1104	H16	O02
E12	1349	1097	J16	A02
F12	1350	1098	L16	C02
G12	1351	1099	N16	E02
H12	1352	1100	P16	G02
