#Destpos	P7	P5	P7_pos	P5_pos
A01	1209	1111	B05	M04
B01	1210	1112	D05	O04
C01	1211	1105	F05	A04
D01	1212	1106	H05	C04
E01	1213	1107	J05	E04
F01	1214	1108	L05	G04
G01	1215	1109	N05	I04
H01	1216	1110	P05	K04
A02	1321	1223	B10	N07
B02	1322	1224	D10	P07
C02	1323	1217	F10	B07
D02	1324	1218	H10	D07
E02	1325	1219	J10	F07
F02	1326	1220	L10	H07
G02	1327	1221	N10	J07
H02	1328	1222	P10	L07
A03	1025	1311	A07	N06
B03	1026	1312	C07	P06
C03	1027	1305	E07	B06
D03	1028	1306	G07	D06
E03	1029	1307	I07	F06
F03	1030	1308	K07	H06
G03	1031	1309	M07	J06
H03	1032	1310	O07	L06
A04	1233	1135	B11	M10
B04	1234	1136	D11	O10
C04	1235	1129	F11	A10
D04	1236	1130	H11	C10
E04	1237	1131	J11	E10
F04	1238	1132	L11	G10
G04	1239	1133	N11	I10
H04	1240	1134	P11	K10
A05	1377	1279	B24	N21
B05	1378	1280	D24	P21
C05	1379	1273	F24	B21
D05	1380	1274	H24	D21
E05	1381	1275	J24	F21
F05	1382	1276	L24	H21
G05	1383	1277	N24	J21
H05	1384	1278	P24	L21
A06	1009	1295	A03	N02
B06	1010	1296	C03	P02
C06	1011	1289	E03	B02
D06	1012	1290	G03	D02
E06	1013	1291	I03	F02
F06	1014	1292	K03	H02
G06	1015	1293	M03	J02
H06	1016	1294	O03	L02
A07	1265	1167	B19	M18
B07	1266	1168	D19	O18
C07	1267	1161	F19	A18
D07	1268	1162	H19	C18
E07	1269	1163	J19	E18
F07	1270	1164	L19	G18
G07	1271	1165	N19	I18
H07	1272	1166	P19	K18
A08	1201	1103	B03	M02
B08	1202	1104	D03	O02
C08	1203	1097	F03	A02
D08	1204	1098	H03	C02
E08	1205	1099	J03	E02
F08	1206	1100	L03	G02
G08	1207	1101	N03	I02
H08	1208	1102	P03	K02
A09	1257	1159	B17	M16
B09	1258	1160	D17	O16
C09	1259	1153	F17	A16
D09	1260	1154	H17	C16
E09	1261	1155	J17	E16
F09	1262	1156	L17	G16
G09	1263	1157	N17	I16
H09	1264	1158	P17	K16
A10	1177	1079	A22	M19
B10	1178	1080	C22	O19
C10	1179	1073	E22	A19
D10	1180	1074	G22	C19
E10	1181	1075	I22	E19
F10	1182	1076	K22	G19
G10	1183	1077	M22	I19
H10	1184	1078	O22	K19
A11	1121	1023	A08	M05
B11	1122	1024	C08	O05
C11	1123	1017	E08	A05
D11	1124	1018	G08	C05
E11	1125	1019	I08	E05
F11	1126	1020	K08	G05
G11	1127	1021	M08	I05
H11	1128	1022	O08	K05
A12	1105	1007	A04	M01
B12	1106	1008	C04	O01
C12	1107	1001	E04	A01
D12	1108	1002	G04	C01
E12	1109	1003	I04	E01
F12	1110	1004	K04	G01
G12	1111	1005	M04	I01
H12	1112	1006	O04	K01
