#Destpos	P7	P5	P7_pos	P5_pos
A01	1025	1187	A07	E24
B01	1026	1188	C07	G24
C01	1027	1189	E07	I24
D01	1028	1190	G07	K24
E01	1029	1191	I07	M24
F01	1030	1192	K07	O24
G01	1031	1185	M07	A24
H01	1032	1186	O07	C24
A02	1169	1331	A20	F12
B02	1170	1332	C20	H12
C02	1171	1333	E20	J12
D02	1172	1334	G20	L12
E02	1173	1335	I20	N12
F02	1174	1336	K20	P12
G02	1175	1329	M20	B12
H02	1176	1330	O20	D12
A03	1073	1235	A19	F11
B03	1074	1236	C19	H11
C03	1075	1237	E19	J11
D03	1076	1238	G19	L11
E03	1077	1239	I19	N11
F03	1078	1240	K19	P11
G03	1079	1233	M19	B11
H03	1080	1234	O19	D11
A04	1033	1195	A09	F01
B04	1034	1196	C09	H01
C04	1035	1197	E09	J01
D04	1036	1198	G09	L01
E04	1037	1199	I09	N01
F04	1038	1200	K09	P01
G04	1039	1193	M09	B01
H04	1040	1194	O09	D01
A05	1225	1003	B09	E01
B05	1226	1004	D09	G01
C05	1227	1005	F09	I01
D05	1228	1006	H09	K01
E05	1229	1007	J09	M01
F05	1230	1008	L09	O01
G05	1231	1001	N09	A01
H05	1232	1002	P09	C01
A06	1345	1123	B16	E08
B06	1346	1124	D16	G08
C06	1347	1125	F16	I08
D06	1348	1126	H16	K08
E06	1349	1127	J16	M08
F06	1350	1128	L16	O08
G06	1351	1121	N16	A08
H06	1352	1122	P16	C08
A07	1153	1315	A16	F08
B07	1154	1316	C16	H08
C07	1155	1317	E16	J08
D07	1156	1318	G16	L08
E07	1157	1319	I16	N08
F07	1158	1320	K16	P08
G07	1159	1313	M16	B08
H07	1160	1314	O16	D08
A08	1321	1099	B10	E02
B08	1322	1100	D10	G02
C08	1323	1101	F10	I02
D08	1324	1102	H10	K02
E08	1325	1103	J10	M02
F08	1326	1104	L10	O02
G08	1327	1097	N10	A02
H08	1328	1098	P10	C02
A09	1105	1267	A04	F19
B09	1106	1268	C04	H19
C09	1107	1269	E04	J19
D09	1108	1270	G04	L19
E09	1109	1271	I04	N19
F09	1110	1272	K04	P19
G09	1111	1265	M04	B19
H09	1112	1266	O04	D19
A10	1185	1347	A24	F16
B10	1186	1348	C24	H16
C10	1187	1349	E24	J16
D10	1188	1350	G24	L16
E10	1189	1351	I24	N16
F10	1190	1352	K24	P16
G10	1191	1345	M24	B16
H10	1192	1346	O24	D16
A11	1265	1043	B19	E11
B11	1266	1044	D19	G11
C11	1267	1045	F19	I11
D11	1268	1046	H19	K11
E11	1269	1047	J19	M11
F11	1270	1048	L19	O11
G11	1271	1041	N19	A11
H11	1272	1042	P19	C11
A12	1233	1011	B11	E03
B12	1234	1012	D11	G03
C12	1235	1013	F11	I03
D12	1236	1014	H11	K03
E12	1237	1015	J11	M03
F12	1238	1016	L11	O03
G12	1239	1009	N11	A03
H12	1240	1010	P11	C03
