#Destpos	P7	P5	P7_pos	P5_pos
A01	1009	1351	A03	N16
B01	1010	1352	C03	P16
C01	1011	1345	E03	B16
D01	1012	1346	G03	D16
E01	1013	1347	I03	F16
F01	1014	1348	K03	H16
G01	1015	1349	M03	J16
H01	1016	1350	O03	L16
A02	1177	1135	A22	M10
B02	1178	1136	C22	O10
C02	1179	1129	E22	A10
D02	1180	1130	G22	C10
E02	1181	1131	I22	E10
F02	1182	1132	K22	G10
G02	1183	1133	M22	I10
H02	1184	1134	O22	K10
A03	1353	1311	B18	N06
B03	1354	1312	D18	P06
C03	1355	1305	F18	B06
D03	1356	1306	H18	D06
E03	1357	1307	J18	F06
F03	1358	1308	L18	H06
G03	1359	1309	N18	J06
H03	1360	1310	P18	L06
A04	1017	1359	A05	N18
B04	1018	1360	C05	P18
C04	1019	1353	E05	B18
D04	1020	1354	G05	D18
E04	1021	1355	I05	F18
F04	1022	1356	K05	H18
G04	1023	1357	M05	J18
H04	1024	1358	O05	L18
A05	1209	1167	B05	M18
B05	1210	1168	D05	O18
C05	1211	1161	F05	A18
D05	1212	1162	H05	C18
E05	1213	1163	J05	E18
F05	1214	1164	L05	G18
G05	1215	1165	N05	I18
H05	1216	1166	P05	K18
A06	1281	1239	B23	N11
B06	1282	1240	D23	P11
C06	1283	1233	F23	B11
D06	1284	1234	H23	D11
E06	1285	1235	J23	F11
F06	1286	1236	L23	H11
G06	1287	1237	N23	J11
H06	1288	1238	P23	L11
A07	1265	1223	B19	N07
B07	1266	1224	D19	P07
C07	1267	1217	F19	B07
D07	1268	1218	H19	D07
E07	1269	1219	J19	F07
F07	1270	1220	L19	H07
G07	1271	1221	N19	J07
H07	1272	1222	P19	L07
A08	1345	1303	B16	N04
B08	1346	1304	D16	P04
C08	1347	1297	F16	B04
D08	1348	1298	H16	D04
E08	1349	1299	J16	F04
F08	1350	1300	L16	H04
G08	1351	1301	N16	J04
H08	1352	1302	P16	L04
A09	1041	1383	A11	N24
B09	1042	1384	C11	P24
C09	1043	1377	E11	B24
D09	1044	1378	G11	D24
E09	1045	1379	I11	F24
F09	1046	1380	K11	H24
G09	1047	1381	M11	J24
H09	1048	1382	O11	L24
A10	1057	1015	A15	M03
B10	1058	1016	C15	O03
C10	1059	1009	E15	A03
D10	1060	1010	G15	C03
E10	1061	1011	I15	E03
F10	1062	1012	K15	G03
G10	1063	1013	M15	I03
H10	1064	1014	O15	K03
A11	1201	1159	B03	M16
B11	1202	1160	D03	O16
C11	1203	1153	F03	A16
D11	1204	1154	H03	C16
E11	1205	1155	J03	E16
F11	1206	1156	L03	G16
G11	1207	1157	N03	I16
H11	1208	1158	P03	K16
A12	1185	1143	A24	M12
B12	1186	1144	C24	O12
C12	1187	1137	E24	A12
D12	1188	1138	G24	C12
E12	1189	1139	I24	E12
F12	1190	1140	K24	G12
G12	1191	1141	M24	I12
H12	1192	1142	O24	K12
